post_id;creation_date;score;accepted_answer_id;answer_id_1;score_answer_1;answer_id_2;score_answer_2;answer_id_3;score_answer_3;answer_id_4;score_answer_4;answer_id_5;score_answer_5;chatgpt_response;timestamp;chatgpt_response_integers_only;check_llm_answer_exists_in_answers;chatgpt_response_numeric;rq1_is_llm_answer_correct;check_max_score_answer;max_score_answer_id;is_max_score_answer_equal_accepted_answer;chatgpt_response_numeric_with_integer_responses;is_llm_answer_correct_with_integer_responses;selected_max_score_and_not_selected_accepted_answer;selected_max_score
54085928;2019-01-08 05:56:15.403;6;54685719;54647031;0;54685719;2;54087908;0;54086216;3;54643332;0;54685719;2024-08-16 12:07:00.063457;54685719;True;54685719;1;answer_id_4;54086216;1;54685719;1;0;0
46874126;2017-10-22 12:34:45.103;8;47065823;47065823;4;64901197;1;54197991;6;47032738;3;66114685;1;1;2024-08-16 12:04:37.098308;1;False;1;0;answer_id_3;54197991;1;47065823;1;0;0
20837164;2013-12-30 09:55:30.093;0;20837305;20837339;1;20837303;1;20837305;3;20837803;1;20837199;1;20837303;2024-08-16 11:47:20.093862;20837303;True;20837303;0;answer_id_3;20837305;0;20837303;0;0;0
20441594;2013-12-07 12:53:53.187;58;20524684;20478624;12;20524684;40;54442511;12;46100839;13;20490138;1;20478624;2024-08-16 11:46:25.207939;20478624;True;20478624;0;answer_id_2;20524684;0;20478624;0;0;0
54494849;2019-02-02 16:08:15.443;-2;54495009;54494978;1;54495009;1;54494995;1;54495003;1;54494991;1;54495009;2024-08-16 12:07:01.732560;54495009;True;54495009;1;answer_id_1;54494978;1;54495009;1;0;0
54535632;2019-02-05 13:34:04.433;15;54536083;54536272;5;54539120;1;54537235;1;54536083;9;54537100;3;54539120;2024-08-16 12:07:04.628607;54539120;True;54539120;0;answer_id_4;54536083;0;54539120;0;0;0
53600179;2018-12-03 19:00:45.457;30;53675715;54549990;2;56435152;3;54517820;13;53675715;23;58245190;6;3;2024-08-16 12:06:48.180116;3;False;3;0;answer_id_4;53675715;0;54517820;0;0;0
54570395;2019-02-07 09:44:09.317;2;54570664;54570615;1;54570503;4;54570664;3;54571073;2;54570553;1;id: 54570615;2024-08-16 12:07:06.332336;54570615;True;54570615;0;answer_id_2;54570503;1;54570615;0;0;0
47019186;2017-10-30 15:42:22.693;7;47019423;51972562;5;57588474;2;54532420;1;55412572;2;47019423;8;4;2024-08-16 12:04:51.825717;4;False;4;0;answer_id_5;47019423;0;55412572;0;0;0
41292788;2016-12-22 22:52:34.957;20;41308274;41293915;2;66563234;2;54555173;2;58373596;7;41308274;38;3;2024-08-16 12:02:59.302358;3;False;3;0;answer_id_5;41308274;0;54555173;0;0;0
21042345;2014-01-10 10:48:18.963;3;21042441;21042724;1;21042431;0;21042441;1;21042451;0;21042427;0;21042431;2024-08-16 11:47:32.513491;21042431;True;21042431;0;answer_id_1;21042724;1;21042431;0;0;0
37374868;2016-05-22 13:16:08.143;43;37379251;37379251;41;57201506;3;54696675;6;59455132;1;53199791;9;37379251;2024-08-16 12:01:13.944292;37379251;True;37379251;1;answer_id_1;37379251;0;37379251;1;0;1
54704357;2019-02-15 07:18:39.777;4;54704452;54704513;1;54704452;1;54704436;2;54704603;1;54704481;4;54704603;2024-08-16 12:07:11.438870;54704603;True;54704603;0;answer_id_5;54704481;1;54704603;0;0;0
13800269;2012-12-10 11:41:40.967;14;13800359;13800353;18;13802000;0;54708153;1;13800359;8;42662573;8;42662573;2024-08-15 23:28:17.964555;42662573;True;42662573;0;answer_id_1;13800353;1;42662573;0;0;0
26022233;2014-09-24 16:43:02.450;10;26022891;26022745;4;26022891;13;54792501;2;59695265;1;71048714;1;26022745;2024-08-16 11:52:51.001329;26022745;True;26022745;0;answer_id_2;26022891;0;26022745;0;0;0
34818533;2016-01-15 19:36:24.173;48;34818800;58061648;2;34818687;4;54810278;4;34818800;41;46728479;2;34818800;2024-08-16 11:59:59.550967;34818800;True;34818800;1;answer_id_4;34818800;0;34818800;1;0;1
32243514;2015-08-27 07:47:02.250;2;32243589;32244242;1;32243589;2;32243565;2;32243591;1;32243636;0;32244242;2024-08-16 11:58:42.123122;32244242;True;32244242;0;answer_id_2;32243589;0;32244242;0;0;0
24694171;2014-07-11 09:15:25.480;4;24697196;24697196;2;29490735;0;45222415;0;33591211;1;34655377;2;29490735;2024-08-16 11:51:28.162570;29490735;True;29490735;0;answer_id_1;24697196;0;29490735;0;0;0
14071885;2012-12-28 15:34:12.120;13;14077286;14077286;19;42229707;-1;54806691;11;64736251;0;66568922;-1;14077286;2024-08-16 03:12:47.888470;14077286;True;14077286;1;answer_id_1;14077286;0;14077286;1;0;1
13743394;2012-12-06 12:12:31.057;5;14534500;13764585;0;14534500;5;54901599;0;13929710;0;14007388;0;14534500;2024-08-15 23:28:05.300663;14534500;True;14534500;1;answer_id_2;14534500;0;14534500;1;0;1
10430043;2012-05-03 11:02:54.793;63;10430082;10430071;7;10430099;2;42272158;1;10430079;24;10430082;137;10430099;2024-08-15 23:21:52.663240;10430099;True;10430099;0;answer_id_5;10430082;0;10430099;0;0;0
9029795;2012-01-27 06:36:32.010;21;9029830;9029830;51;9029837;7;24641483;10;9029861;17;9029856;27;9029830;2024-08-15 23:19:14.066813;9029830;True;9029830;1;answer_id_1;9029830;0;9029830;1;0;1
6435217;2011-06-22 05:17:10.807;15;6439224;6439408;10;6435275;5;6439224;5;6435393;2;15367034;1;1;2024-08-15 23:13:35.605928;1;False;1;0;answer_id_1;6439408;1;6439408;0;1;1
6511276;2011-06-28 18:23:05.140;16;6514000;7203848;1;6511483;14;6512431;6;24546983;0;6514000;3;1;2024-08-15 23:13:52.090396;1;False;1;0;answer_id_2;6511483;1;7203848;0;0;0
54929686;2019-02-28 16:00:02.227;2;55037795;55006919;0;54969026;0;54983130;1;55048812;1;55037795;3;1;2024-08-16 12:07:22.741205;1;False;1;0;answer_id_5;55037795;0;55006919;0;0;0
54936604;2019-03-01 01:14:58.410;4;55031816;55031816;0;54946623;1;55023651;1;54937106;1;54941739;0;54937106;2024-08-16 12:07:25.797667;54937106;True;54937106;0;answer_id_2;54946623;1;54937106;0;0;0
6390810;2011-06-17 19:27:13.567;91;6390885;6390885;47;39361500;149;55060326;38;15144944;10;8735621;11;2;2024-08-15 23:13:29.384746;2;False;2;0;answer_id_2;39361500;1;39361500;0;1;1
7955319;2011-10-31 14:46:22.273;23;7955584;7955357;7;7955729;1;7955372;0;7955590;1;7955584;16;7955729;2024-08-15 23:17:03.340998;7955729;True;7955729;0;answer_id_5;7955584;0;7955729;0;0;0
55361841;2019-03-26 16:21:21.127;4;55362164;55362576;0;55362164;3;55362159;7;55363677;3;55362177;0;55362159;2024-08-16 12:07:37.307134;55362159;True;55362159;0;answer_id_3;55362159;1;55362159;0;1;1
55567213;2019-04-08 06:14:22.607;2;55567275;55567275;0;58015168;0;55568745;1;63100845;1;55567808;0;58015168;2024-08-16 12:07:44.281110;58015168;True;58015168;0;answer_id_3;55568745;1;58015168;0;0;0
5072464;2011-02-21 23:27:31.873;26;5072800;5072800;10;10289524;4;8070559;4;13959208;1;5082541;1;1;2024-08-15 23:09:50.839023;1;False;1;0;answer_id_1;5072800;0;5072800;1;0;1
27953261;2015-01-14 22:01:47.890;20;27962543;55791447;0;27953571;8;55761949;0;27962543;48;28996863;10;27962543;2024-08-16 11:54:45.856784;27962543;True;27962543;1;answer_id_4;27962543;0;27962543;1;0;1
8340283;2011-12-01 11:02:45.157;14;8340405;8340405;9;8340386;11;8340338;1;8340373;1;8340361;1;8340386;2024-08-15 23:17:46.633803;8340386;True;8340386;0;answer_id_2;8340386;1;8340386;0;1;1
26744885;2014-11-04 20:57:12.317;25;26746069;26746069;11;44795646;6;55799683;15;28901202;10;69082484;6;(id: 28901202);2024-08-16 11:54:02.364585;28901202;True;28901202;0;answer_id_3;55799683;1;28901202;0;0;0
55841427;2019-04-25 03:32:34.763;3;55841543;55841724;1;67839706;1;55858636;4;62211642;1;55841543;3;67839706;2024-08-16 12:07:46.689535;67839706;True;67839706;0;answer_id_3;55858636;1;67839706;0;0;0
33888127;2015-11-24 07:54:32.180;26;33891049;33888156;7;33891049;0;55938561;65;33888174;5;50387190;17;4;2024-08-16 11:59:32.720193;4;False;4;0;answer_id_3;55938561;1;33888174;0;0;0
33517255;2015-11-04 08:43:37.827;21;33517490;58085279;15;33517364;4;56250608;5;36800051;15;33517490;44;1;2024-08-16 11:59:22.549493;1;False;1;0;answer_id_5;33517490;0;58085279;0;0;0
5939983;2011-05-09 16:49:49.760;12;5940279;5940279;12;42215432;1;56464293;2;5940255;2;13159839;12;5940279;2024-08-15 23:12:18.751767;5940279;True;5940279;1;answer_id_1;5940279;0;5940279;1;0;1
11236848;2012-06-28 01:08:31.877;3;11236894;11236893;3;11236913;5;56574576;0;75468093;0;11236894;-4;11236913;2024-08-15 23:22:59.856386;11236913;True;11236913;0;answer_id_2;11236913;1;11236913;0;1;1
56631453;2019-06-17 12:36:39.000;4;56631878;56632072;0;56632208;0;56632412;0;56632130;0;56631878;3;56632072;2024-08-16 12:07:53.808339;56632072;True;56632072;0;answer_id_5;56631878;0;56632072;0;0;0
12257398;2012-09-04 05:41:02.920;35;12257497;12258387;2;12257950;3;56627793;1;12257497;35;12257425;16;12257950;2024-08-15 23:25:02.438388;12257950;True;12257950;0;answer_id_4;12257497;0;12257950;0;0;0
56913567;2019-07-06 11:14:28.767;2;56921679;56913682;1;56920692;0;56913679;1;56913695;1;56921679;2;1;2024-08-16 12:07:57.095247;1;False;1;0;answer_id_5;56921679;0;56913682;0;0;0
4536230;2010-12-27 01:52:16.537;19;4536372;33839611;37;4536321;4;56925017;3;4536372;19;4536993;4;33839611;2024-08-15 23:07:54.543460;33839611;True;33839611;0;answer_id_1;33839611;1;33839611;0;1;1
9939076;2012-03-30 07:58:41.560;17;9939162;9939162;43;34811836;4;57089982;1;16811699;3;9939289;12;9939162;2024-08-15 23:20:53.585715;9939162;True;9939162;1;answer_id_1;9939162;0;9939162;1;0;1
42439367;2017-02-24 13:03:05.960;2;46648406;42439492;7;46648406;3;57196134;2;42439452;2;42440185;1;46648406;2024-08-16 12:03:16.720082;46648406;True;46648406;1;answer_id_1;42439492;1;46648406;1;0;0
57375690;2019-08-06 12:04:59.907;-2;57376271;57376271;-1;57376018;-1;57376766;0;57375727;2;57375989;-1;57376766;2024-08-16 12:08:01.068286;57376766;True;57376766;0;answer_id_4;57375727;1;57376766;0;0;0
5249566;2011-03-09 17:17:11.047;31;5249678;37836608;1;5249715;2;57404648;7;5249678;86;48275314;0;57404648;2024-08-15 23:10:25.718066;57404648;True;57404648;0;answer_id_4;5249678;0;57404648;0;0;0
57629802;2019-08-23 16:12:03.243;3;57629976;57629966;1;57629876;1;57631798;0;57629976;1;57630032;1;57629966;2024-08-16 12:08:04.368282;57629966;True;57629966;0;answer_id_1;57629966;1;57629966;0;1;1
57729470;2019-08-30 15:23:57.080;2;57729658;57729626;3;57729658;6;57730389;1;57731049;1;57730816;1;57729658;2024-08-16 12:08:06.038999;57729658;True;57729658;1;answer_id_2;57729658;0;57729658;1;0;1
34135205;2015-12-07 13:52:10.263;26;34135386;34135386;17;47876580;13;57762720;6;56021257;8;47345025;3;34135386;2024-08-16 11:59:46.295573;34135386;True;34135386;1;answer_id_1;34135386;0;34135386;1;0;1
8278806;2011-11-26 13:47:02.610;2;8278870;8278875;2;8279085;0;8278997;0;8278870;5;8278882;0;8278875;2024-08-15 23:17:34.585727;8278875;True;8278875;0;answer_id_4;8278870;0;8278875;0;0;0
57794353;2019-09-04 18:56:45.547;-2;57794480;57794482;0;57794557;4;57794507;0;57794480;0;57794470;1;57794557;2024-08-16 12:08:09.005251;57794557;True;57794557;0;answer_id_2;57794557;1;57794557;0;1;1
57843954;2019-09-08 16:56:56.590;1;57844070;57844054;0;57844070;2;57844077;0;57844167;1;57844254;5;57844054;2024-08-16 12:08:13.890399;57844054;True;57844054;0;answer_id_5;57844254;1;57844054;0;0;0
57900884;2019-09-12 06:28:36.933;8;57901310;57900957;3;57901310;5;57900964;1;57901023;2;57900966;1;57900957;2024-08-16 12:08:16.586961;57900957;True;57900957;0;answer_id_2;57901310;0;57900957;0;0;0
4757998;2011-01-21 11:01:37.770;9;4758091;4758058;3;4758078;3;58067983;0;4758088;2;4758091;3;4758058;2024-08-15 23:08:59.176536;4758058;True;4758058;0;answer_id_1;4758058;1;4758058;0;1;1
9030065;2012-01-27 07:11:57.127;55;9030097;9030097;25;28117488;3;58025879;2;28147531;7;12878875;74;4;2024-08-15 23:19:16.662928;4;False;4;0;answer_id_5;12878875;1;28147531;0;0;0
8285685;2011-11-27 12:52:25.020;1;8285721;8285739;0;8285734;1;8285730;0;8285735;0;8285721;3;8285734;2024-08-15 23:17:37.968886;8285734;True;8285734;0;answer_id_5;8285721;0;8285734;0;0;0
8297832;2011-11-28 15:06:15.917;4;8297938;8297951;0;8299022;1;8297974;8;8297938;11;8298498;0;id: 8297938;2024-08-15 23:17:39.571488;8297938;True;8297938;1;answer_id_4;8297938;0;8297938;1;0;1
58215810;2019-10-03 09:08:11.550;12;58216393;58216273;4;71265972;5;58216183;4;58216393;17;58274949;3;3;2024-08-16 12:08:20.410778;3;False;3;0;answer_id_4;58216393;0;58216183;0;0;0
21271246;2014-01-21 23:31:35.937;20;21271418;34865241;7;27972959;6;58480005;3;39756274;5;21271418;34;21271418;2024-08-16 11:47:47.684016;21271418;True;21271418;1;answer_id_5;21271418;0;21271418;1;0;1
27888429;2015-01-11 14:57:54.587;146;27888447;27888452;44;27888481;15;58512783;1;53311285;0;27888447;214;53311285;2024-08-16 11:54:35.826644;53311285;True;53311285;0;answer_id_5;27888447;0;53311285;0;0;0
58697625;2019-11-04 16:38:48.687;6;59718005;59718005;7;68195119;2;58707865;0;75510069;1;76235534;1;59718005;2024-08-16 12:08:26.964638;59718005;True;59718005;1;answer_id_1;59718005;0;59718005;1;0;1
35131814;2016-02-01 13:31:12.447;17;35135793;45548450;7;42285548;3;58832731;17;64982297;2;35135793;8;45548450;2024-08-16 12:00:07.673562;45548450;True;45548450;0;answer_id_3;58832731;1;45548450;0;0;0
9920080;2012-03-29 06:22:39.567;292;9920148;21611704;7;42121700;67;59062676;5;9920148;507;40344895;25;42121700;2024-08-15 23:20:51.695321;42121700;True;42121700;0;answer_id_4;9920148;0;42121700;0;0;0
52804228;2018-10-14 15:26:44.650;47;52824097;55157793;84;52824097;17;59196718;15;56002512;11;52804267;4;2;2024-08-16 12:06:31.609984;2;False;2;0;answer_id_1;55157793;1;52824097;1;0;0
14231688;2013-01-09 09:11:14.440;68;14231796;43318960;59;14231709;15;59208271;9;14231738;4;14231796;87;43318960;2024-08-16 11:38:36.077172;43318960;True;43318960;0;answer_id_5;14231796;0;43318960;0;0;0
44151982;2017-05-24 07:40:33.473;88;45081648;51362437;48;45081648;66;59265515;13;51435498;6;55136681;6;1;2024-08-16 12:03:34.692527;1;False;1;0;answer_id_2;45081648;0;51362437;0;0;0
59353379;2019-12-16 09:05:10.663;3;59355180;59353420;0;72952641;2;59355180;4;59356339;2;59353790;0;72952641;2024-08-16 12:08:46.232988;72952641;True;72952641;0;answer_id_3;59355180;0;72952641;0;0;0
17747906;2013-07-19 13:54:56.240;42;17748793;31247081;27;59692548;3;59368317;2;42084237;1;17748793;45;31247081;2024-08-16 11:41:49.630795;31247081;True;31247081;0;answer_id_5;17748793;0;31247081;0;0;0
51316663;2018-07-13 01:52:42.667;5;51316700;60673794;1;55730090;3;59391242;0;58211362;1;51316700;4;1;2024-08-16 12:05:59.199367;1;False;1;0;answer_id_5;51316700;0;60673794;0;0;0
35293125;2016-02-09 13:17:43.570;9;35330048;58463966;1;61147103;0;59644535;1;35330048;22;40697637;2;35330048;2024-08-16 12:00:21.598360;35330048;True;35330048;1;answer_id_4;35330048;0;35330048;1;0;1
59076182;2019-11-27 18:10:20.053;18;59095945;59095945;3;59961279;0;59703651;2;60005205;16;60806205;0;4;2024-08-16 12:08:38.268031;4;False;4;0;answer_id_4;60005205;1;60005205;0;1;1
45288842;2017-07-24 19:44:43.663;13;45514063;52771462;11;56110164;8;45514063;7;55618767;3;45289369;4;52771462;2024-08-16 12:03:53.303282;52771462;True;52771462;0;answer_id_1;52771462;1;52771462;0;1;1
32269064;2015-08-28 10:37:11.287;196;33202805;32276352;39;32585215;57;59769743;506;72543460;47;33202805;93;32585215;2024-08-16 11:58:44.006839;32585215;True;32585215;0;answer_id_3;59769743;1;32585215;0;0;0
35253368;2016-02-07 12:18:11.103;136;35253626;73676410;2;69149359;1;59830431;2;65382586;11;35253626;223;73676410;2024-08-16 12:00:16.488349;73676410;True;73676410;0;answer_id_5;35253626;0;73676410;0;0;0
40862207;2016-11-29 09:31:12.840;46;40862313;44653046;14;46636340;1;59914470;4;40862313;16;41529857;11;59914470;2024-08-16 12:02:50.051689;59914470;True;59914470;0;answer_id_4;40862313;0;59914470;0;0;0
31498571;2015-07-19 06:23:47.110;14;34659095;75286054;0;31498585;2;59891050;0;34659095;9;31498581;10;31498585;2024-08-16 11:57:56.116063;31498585;True;31498585;0;answer_id_5;31498581;1;31498585;0;0;0
8778225;2012-01-08 14:11:05.273;4;29042779;29128157;4;8778294;6;8778270;4;29042779;11;8778266;1;29042779;2024-08-15 23:18:49.193878;29042779;True;29042779;1;answer_id_4;29042779;0;29042779;1;0;1
8689343;2011-12-31 16:56:16.283;4;8689357;8689359;1;8689360;3;8689361;2;8689364;1;8689357;4;8689361;2024-08-15 23:18:27.097356;8689361;True;8689361;0;answer_id_5;8689357;0;8689361;0;0;0
7352493;2011-09-08 18:02:15.777;970;7385128;7682142;57;9684710;277;8783215;321;27031126;46;7385128;871;id: 9684710;2024-08-15 23:15:36.378546;9684710;True;9684710;0;answer_id_5;7385128;0;9684710;0;0;0
27865238;2015-01-09 16:45:48.733;31;27865893;27878112;9;59357011;6;60165155;3;27865893;20;43570283;4;59357011;2024-08-16 11:54:31.482984;59357011;True;59357011;0;answer_id_4;27865893;0;59357011;0;0;0
47881821;2017-12-19 07:21:01.403;63;48566276;66545255;8;59412896;3;60220986;29;48566276;11;76036808;8;66545255;2024-08-16 12:05:18.242637;66545255;True;66545255;0;answer_id_3;60220986;1;66545255;0;0;0
5612470;2011-04-10 14:39:11.700;15;5612505;5612513;2;5612501;7;60315282;1;40782651;6;5612505;23;5612513;2024-08-15 23:11:33.657093;5612513;True;5612513;0;answer_id_5;5612505;0;5612513;0;0;0
58527920;2019-10-23 17:13:28.383;8;58547529;76608345;0;58547529;6;60481383;8;73829504;0;75929348;1;76608345;2024-08-16 12:08:22.409510;76608345;True;76608345;0;answer_id_3;60481383;1;76608345;0;0;0
54824108;2019-02-22 09:38:21.040;9;64708148;70399055;5;58319843;2;60517442;1;70609048;2;64708148;17;1;2024-08-16 12:07:19.155467;1;False;1;0;answer_id_5;64708148;0;70399055;0;0;0
10912578;2012-06-06 10:39:28.430;49;10924483;10924483;102;49451497;4;60812875;2;23490977;36;27629918;18;10924483;2024-08-15 23:22:33.855325;10924483;True;10924483;1;answer_id_1;10924483;0;10924483;1;0;1
27686384;2014-12-29 09:35:20.410;19;27686959;34714961;1;27686959;34;60905110;4;49131762;2;68084855;1;27686959;2024-08-16 11:54:23.846947;27686959;True;27686959;1;answer_id_2;27686959;0;27686959;1;0;1
51465643;2018-07-22 13:37:09.980;8;52548898;52548898;6;63830790;0;61241367;1;61299669;1;60975935;29;1.;2024-08-16 12:06:10.029485;1;False;1;0;answer_id_5;60975935;1;52548898;1;0;0
3930990;2010-10-14 07:28:48.180;91;3931094;4608602;12;3931094;188;61289575;11;11041320;4;12345627;32;2;2024-08-15 23:06:52.575965;2;False;2;0;answer_id_2;3931094;0;3931094;1;0;1
59095394;2019-11-28 19:47:12.980;9;61296722;62738870;1;73064495;3;61296722;3;59834532;2;64985963;8;(id: 73064495);2024-08-16 12:08:42.450251;73064495;True;73064495;0;answer_id_5;64985963;1;73064495;0;0;0
8777257;2012-01-08 11:53:26.760;244;8777279;8777279;345;8777266;94;8777397;20;8777312;7;36943751;15;8777279;2024-08-15 23:18:44.258035;8777279;True;8777279;1;answer_id_1;8777279;0;8777279;1;0;1
8831353;2012-01-12 07:10:49.247;6;8831371;8831895;1;8834220;0;8831374;1;8831371;6;8831455;0;8831895;2024-08-15 23:18:52.546032;8831895;True;8831895;0;answer_id_4;8831371;0;8831895;0;0;0
8788976;2012-01-09 13:15:00.610;2;8789065;8789055;3;8789008;1;8789012;1;8789065;7;8789077;1;8789055;2024-08-15 23:18:50.858124;8789055;True;8789055;0;answer_id_4;8789065;0;8789055;0;0;0
8846880;2012-01-13 06:45:04.663;0;8847000;8846934;1;8847000;1;8846917;6;43015385;3;8846920;0;43015385;2024-08-15 23:19:00.958867;43015385;True;43015385;0;answer_id_3;8846917;1;43015385;0;0;0
6615988;2011-07-07 19:28:32.933;44;38925794;38925794;44;53325043;16;8888067;7;52063002;10;20596226;10;1;2024-08-15 23:13:58.021022;1;False;1;0;answer_id_1;38925794;0;38925794;1;0;1
8915076;2012-01-18 18:06:45.297;0;8915372;8915111;0;8915116;2;8915107;0;8915372;2;8915200;7;8915372;2024-08-15 23:19:07.654978;8915372;True;8915372;1;answer_id_5;8915200;1;8915372;1;0;0
5046174;2011-02-18 20:24:50.933;26;5046246;13080324;11;35226913;8;8942908;16;5046696;3;5046246;17;1;2024-08-15 23:09:43.703103;1;False;1;0;answer_id_5;5046246;0;13080324;0;0;0
8980364;2012-01-24 00:00:44.060;162;8980460;8980460;163;40370627;31;8980479;51;19898415;24;13725671;18;8980460;2024-08-15 23:19:11.626353;8980460;True;8980460;1;answer_id_1;8980460;0;8980460;1;0;1
35230941;2016-02-05 18:22:17.860;2;35236142;35231570;1;35236142;1;61680389;0;35231700;1;53641406;2;35236142;2024-08-16 12:00:11.524826;35236142;True;35236142;1;answer_id_5;53641406;1;35236142;1;0;0
58579774;2019-10-27 13:20:32.107;34;58602076;59476745;18;58602076;31;61677686;17;63197495;17;61860662;1;59476745;2024-08-16 12:08:24.065665;59476745;True;59476745;0;answer_id_2;58602076;0;59476745;0;0;0
52862349;2018-10-17 19:33:29.433;39;52862507;65564514;23;57441757;3;61764072;5;52862507;18;56240846;12;56240846;2024-08-16 12:06:37.386389;56240846;True;56240846;0;answer_id_1;65564514;1;56240846;0;0;0
61853123;2020-05-17 14:08:07.763;2;61853208;61853408;1;61853443;1;61853208;4;61853227;0;61853718;1;61853408;2024-08-16 12:08:48.562626;61853408;True;61853408;0;answer_id_3;61853208;0;61853408;0;0;0
21746294;2014-02-13 05:53:11.333;68;21748793;21748793;24;41575258;13;61843398;20;56906167;240;35914162;6;41575258;2024-08-16 11:48:24.327245;41575258;True;41575258;0;answer_id_4;56906167;1;41575258;0;0;0
35680932;2016-02-28 09:42:34.080;155;35683261;35683261;262;54806606;66;62017611;10;60822304;28;60351773;13;1;2024-08-16 12:00:33.496038;1;False;1;0;answer_id_1;35683261;0;35683261;1;0;1
12897615;2012-10-15 14:18:36.313;27;12897640;12897640;37;12897635;6;61982819;0;12897741;8;41644297;1;12897640;2024-08-15 23:26:30.128699;12897640;True;12897640;1;answer_id_1;12897640;0;12897640;1;0;1
62153002;2020-06-02 13:22:28.173;1;62153687;62153303;1;62153223;1;62153687;2;62153474;1;62153300;1;62153300;2024-08-16 12:08:51.370027;62153300;True;62153300;0;answer_id_3;62153687;0;62153300;0;0;0
